Plant_ID,Latitude,Longitude,River_Flow_m3s,Annual_Rainfall_mm,Elevation_m,Slope_deg,Reservoir_Capacity_MCM,Distance_to_Grid_km,Distance_to_Road_km,Environmental_Risk_Score,Seismic_Risk_Score,Installed_Capacity_MW,Site_Suitability_Score
HYDRO_36,31.443523095377373,88.19237450046606,1780.056541829753,1467.1168796304878,2965.8419321922693,17.708445812152544,1186.0558475336659,167.38760449346347,10.347378029166329,0.7195584132654349,0.34478692865453653,2835.8433345753847,0.4431103822724966
HYDRO_37,16.83379930602775,77.85637394927392,614.7741351952702,2012.066246580771,2932.9758010710193,28.156545993146533,3571.1648127296476,53.72844524953316,27.502448810418667,0.10745321644188655,0.8936486490904808,1827.4713158475056,0.5325983395602498
HYDRO_38,10.832491306185133,89.01823637433408,798.671802237926,3931.290593297648,2391.763406528717,43.67203004388653,4369.653392458136,90.2778857319291,85.58338748874529,0.8461191855551118,0.29151692815119234,767.6074656254219,0.5326621210370379
HYDRO_39,27.84275776885255,69.89533388316933,1165.3188032586138,736.2589133933768,1995.2977381418928,33.0157700587863,642.7409776425326,108.00073358960333,34.97369406432739,0.7357179867781098,0.5627115433422029,2772.8231076644133,0.347487501469974
HYDRO_40,20.76442231844844,77.1434197970877,1292.2849736344751,2315.4534803320826,1754.5307982406998,41.594565312134144,4334.312486091562,133.0613194326926,97.31801227665903,0.21171677846196568,0.0997309723438824,2327.0706828717266,0.5268570782336122
HYDRO_41,11.539108810498586,83.64524747888478,4260.549486313632,1127.7763870427366,2604.9995588646125,34.53733056582379,2971.9405195273466,157.0103982506123,97.98356630999905,0.14528600974578665,0.9219556301327502,1725.413306594418,0.5685628293856556
HYDRO_42,22.360130393226836,90.93097178032994,2828.0528019984986,3897.3679089341044,903.8465887774894,27.035546631265618,644.2813494264497,79.56664929277295,27.19346403512889,0.3162923487256244,0.14077045777121333,2088.4424460782134,0.6606837708496027
HYDRO_43,8.997267112341333,77.24382258503003,2640.785011303114,896.5622665461246,1429.6595768303873,9.44902824199916,2143.4338582449627,129.56334187522262,4.5773331138641,0.9760705860319043,0.22489680573040727,2773.3274832472503,0.3826329280799064
HYDRO_44,34.37029166028468,86.15084991667327,618.1059157526265,1912.6035082655694,1877.2004096311807,30.334168683270576,812.6928644906385,30.971579660635307,70.65379677843522,0.25683157456705863,0.558134158128215,2138.6201152764,0.5031153364718761
HYDRO_45,15.504619466400491,93.69335469884942,4307.691482079703,3082.5974469211214,1263.0119038149987,28.42870090223591,3504.735965444182,186.59697200795324,45.3731570135102,0.4561272089466333,0.7640930002129815,1108.2816502162784,0.5484016531113357
HYDRO_46,27.213146246265477,85.86003245728683,3627.9308008819944,2965.9404980960585,1311.0850395662906,27.508643500119724,3796.751990745569,77.2287024777797,10.524907973977841,0.030020225717336313,0.619351305936299,2140.5194658558444,0.6714199294697966
HYDRO_47,17.03962120659292,74.75582476785537,384.95839140500783,1979.5502291287628,1024.3397691311488,22.550578191482593,537.9246361612668,146.17476297331126,70.89852048831526,0.39722752956623253,0.23213391280015616,125.63309739248666,0.3770877518215134
HYDRO_48,23.081972614156513,68.7076226651396,3553.783731287355,1712.8345878345137,1714.4838592193812,24.260890575528126,2535.6378649462754,5.047875294553352,3.601903456636162,0.5713200154331027,0.0009430425274903342,1162.3146076825908,0.6600802265489923
HYDRO_49,23.85459810095511,93.23286734312697,2740.514175846098,1891.643324935047,2559.194857644592,15.71547119319658,4074.9790295693265,41.83224143805659,87.08457070397809,0.9531246125079651,0.7571505803074392,1221.93748037751,0.510092143537765
HYDRO_50,13.360779210240285,68.61681291466122,454.54046144655234,1424.9669210552374,644.508715118623,23.84975847626134,4681.453577339473,97.92942632039203,14.29592664677372,0.5167360449400644,0.9852073259110937,504.6805120903999,0.2767906611274949
HYDRO_51,36.1179542051722,93.36634850784178,2318.5881755668493,1218.6652854737995,2806.5774643226523,9.692459849853043,2572.4541550414324,175.77224107873695,13.167531935299138,0.8191073261776878,0.8099131203060904,74.14101425255168,0.3819466102136776
HYDRO_52,30.478851877472323,83.33917688678915,2449.2466212937325,2190.638941456115,2082.8085785572775,36.42767348385658,4751.893325820921,105.92377484018475,17.97939364787416,0.5471276425689006,0.46020661815661534,404.47680373003976,0.5290535510396632
HYDRO_53,35.24546930536148,95.23296325687399,870.583973808215,1439.8681462366258,2478.655977406089,9.174186006743144,2683.087962575589,186.04422597648193,96.04650266996062,0.0407850134355181,0.9037672613991066,1965.59137991218,0.40367239269496724
HYDRO_54,33.94999316240182,91.1647138374363,4731.205827651397,1506.1158271403754,1690.7625432585344,4.738516755136523,1977.0105680535407,97.27558241997647,69.47035134525768,0.31500827518977403,0.40984767311835,2407.855005009244,0.6358600269388245
HYDRO_55,25.339099385521468,96.94008920546679,4257.378088829277,2798.6462221609495,2349.574269200987,20.194825159714924,4242.533611478949,98.59937025045404,80.23646777863185,0.5755495078311033,0.5249340842434675,2964.6694607172876,0.6581988580816616
HYDRO_56,34.73435281567039,78.1706426480996,3361.660569779086,3889.880660949623,97.79117215142827,29.96552733826672,2469.9837251858644,24.829610911605844,40.064681080408924,0.9505939659311243,0.47712976739568325,1042.3586918099404,0.5589715669458997
HYDRO_57,10.566282559505666,90.24846037900268,2338.363026953006,2612.730201957813,2464.2222530996287,20.25954029707582,2364.79352771697,160.72859258629174,33.963116386743074,0.8591303597512333,0.44762387266552495,1800.1407706719997,0.47703251034878524
HYDRO_58,13.68350301015521,79.65599649466802,2088.239430843317,769.428134727382,168.40963430183123,13.177181805857579,2456.6593221550434,50.14611708094544,23.83115867492541,0.22835561417884764,0.7751907692939057,2811.7491756112904,0.40214013233433865
HYDRO_59,9.311591378405604,81.91639298881336,3272.3186623972233,764.5426484892344,2675.2444602704445,25.559532091179392,4235.45715933003,180.0228853850907,48.32447881708469,0.2201098300191635,0.526768907269492,505.29013510776707,0.5154126801652985
HYDRO_60,17.434579592134668,86.19765843333273,2749.8877535641823,3829.981272959481,2976.290104353998,16.2681027581368,4161.38829302338,182.25401984574881,55.40695898664977,0.20117296711390076,0.31671712202521607,2154.3485310965143,0.679822131178284
HYDRO_61,19.27164140099498,93.33663631140382,358.2518741153338,1540.5177660756676,917.4990134214945,42.046178365571855,2023.564762276654,188.7187122629558,63.36159694344916,0.9224988963025031,0.2581581676584783,2266.161305781744,0.23509962609506366
HYDRO_62,15.869121921442982,96.53842060677957,2586.888111413142,822.234451288664,670.4397410430913,41.59638614255717,1673.1663007539198,104.52586733151492,26.083291147870103,0.8526661531017207,0.037747316967433386,271.4817299286684,0.3941934444328977
HYDRO_63,32.03338776540595,90.27992900207103,4041.6979053025557,2596.6560550263353,2307.82192338122,23.1043600787722,2464.720839955255,135.74166317194522,94.89108104984757,0.7748834322529488,0.583195161883046,2584.4419086232797,0.5715825594151716
HYDRO_64,18.34584647411409,80.11523668285268,2323.2373941049423,2682.770724015931,796.427705714747,15.426895736803374,2868.134823588174,155.92466013227104,17.390970571610016,0.3927351142242276,0.2299614154010342,2440.249616096977,0.49153570174223443
HYDRO_65,16.147100780934043,80.21935306603504,307.18505889362865,2769.7668704154084,2603.409030358,33.43382621409212,1199.3026810337049,27.071909111442654,96.58249088925803,0.5043807042987668,0.1481339220163831,105.04200469941617,0.5735970097951635
HYDRO_66,23.738186411589204,89.38988674607785,3942.077086950964,1435.9070975013947,353.3856468645563,2.615369513254932,3971.8358727307973,120.59048180450195,1.978184189496627,0.4643317447951528,0.6538299638276777,277.7978225657542,0.46148732658990643
HYDRO_67,12.086802524268116,74.92453722728077,1046.7507215730732,552.8873947506627,421.56782931910686,21.889836265920653,2437.54900100479,7.825282359359023,48.37200633577614,0.25339810755937264,0.6812092578215488,152.13504720609768,0.38922489998518806
HYDRO_68,31.26371244186715,71.20374928081044,1330.173132695792,3877.5537930906517,2938.497087546816,15.798229347894676,1676.8872866155984,100.01565059435644,33.670099892597996,0.505028046148767,0.752154892257666,1007.5568777390898,0.5817926629721704
HYDRO_69,10.161968666713353,78.28404257158252,865.2964494898647,1378.1256599188587,2037.8247498965138,41.503578944512405,543.0367548903132,31.813693642425253,45.187779686059955,0.030496547852754463,0.5035768963385915,1530.320527086379,0.5355900818017153
HYDRO_70,36.619721161415,76.32993075796837,1684.5645711139127,2866.0920081839163,2548.317312065411,1.5281331999980319,1201.8373504139986,37.401662266454856,57.28112560858851,0.13181037349745917,0.8940546052038866,1599.3814452241133,0.6182100212612867
HYDRO_71,30.395098309603064,76.5929354932237,3795.9199531587433,2973.2045445754834,1006.7716631869781,25.32385453160736,4746.913047062359,73.6444657718277,43.84112122226455,0.8865895961689464,0.9363427533982278,806.6619455094807,0.5074580325306479
HYDRO_72,13.762754764491,74.77462478044738,2620.96000454449,2635.0259597782,2045.627061085783,33.589197566931546,1532.4474372294378,87.0549961765841,41.7772616050087,0.7516797670314233,0.8073709397924894,2735.232675248021,0.5067903093162751
HYDRO_73,8.16014139658447,69.22070249945449,1064.1623070460273,1595.1758797477687,1803.0133905603618,22.340791451057814,852.6078539415062,125.01131248190526,73.405979833624,0.42286840905908707,0.6355934820081872,1107.94705566638,0.4026130645148414
HYDRO_74,31.64838142519019,68.518344107269,4395.258886852602,1448.8368881742301,1829.2928543626936,4.7577333271597535,2308.757230358416,15.811255269264617,68.74468937110323,0.5171503622838772,0.30372095359118867,141.42271711623073,0.6645594498432299
HYDRO_75,28.498862971580895,96.64394930234491,4403.930182010069,2591.838989459461,2063.4707556362787,43.7883011612277,1542.367839367641,101.23466048625149,83.41049256256686,0.36999888595997743,0.9829449216202212,904.1801990664521,0.6239139209642626
HYDRO_76,29.14120787318863,80.40542087834001,4359.363203977734,3531.33471764092,1747.3095607308408,23.792458980548307,185.44465885325883,37.342400920367126,25.370918633329808,0.7407798671606725,0.27413616719193834,1595.6727205197458,0.7160658086952727
HYDRO_77,30.366840053892428,79.14547276763076,1232.0412463386194,3813.5680512318845,1315.7339894428646,28.0241947500365,1622.494634224292,115.22105983131664,61.14808672052933,0.7841871792320796,0.20265692199043106,1227.6243586517548,0.4940162428487894
HYDRO_78,10.147294900288621,87.70977119809902,2283.634753695891,870.6703154131517,863.9719484226132,11.410830439130322,2725.102033457948,127.84351783997552,58.72688114658896,0.7632851902031591,0.44215411378658276,825.1583447022812,0.346577945589727
HYDRO_79,18.395506127783904,74.32936274808687,4925.698797897332,1041.9001440920194,2317.314926193946,22.273915744699366,2763.0447363796347,111.78514205401792,37.28891218183253,0.7226117248344496,0.05684057071238846,398.31313304413067,0.6170491844654622
HYDRO_80,11.360202726228762,95.54887433455653,3871.4617577344525,3806.576905740779,717.5036685093993,19.882577646166162,1789.2290166726746,147.92080658518321,48.86272541931675,0.20450433869279583,0.9784944646717908,2458.397677788208,0.5807621442187071
HYDRO_81,33.02999935039222,90.804005418051,184.4787350665211,3077.873299171774,2092.445203155522,4.295417048087284,2242.040753700477,67.78623960393936,31.72132325892001,0.3379699792404788,0.5884335564164248,2988.4550001619546,0.5076174397677508
HYDRO_82,26.07564567799918,70.59291906705553,372.76272673943566,3590.4783869042058,738.3318268155136,5.671055556088557,4827.934411991484,153.25621173499306,14.613517562890028,0.4698454349836749,0.5569520916641753,991.9786899040267,0.3940307421557919
HYDRO_83,17.596042720726828,80.10984249776293,2346.460315221047,1209.2142194737012,1894.724001365639,37.84879086322608,1892.968901379255,87.12064925993054,21.773220460941918,0.3307929914276556,0.6557962798997199,1147.9550273089287,0.4923967639454836
HYDRO_84,9.843192158294686,93.49443091930277,4550.640019014722,2556.5505488829067,2253.880888030635,11.552077897089971,1298.5517981673152,97.35271516619676,10.998607816919508,0.754940200158329,0.49702364777720665,1856.0223864074865,0.6328073560089805
HYDRO_85,17.018487329754205,95.3972286464509,2716.5738998659353,2953.9885804611577,695.2059722742906,9.578163945939744,1224.900549893133,129.9723233249532,68.46542273141735,0.3293535242499547,0.03206351709454158,2156.732216832946,0.5685213945633663
HYDRO_86,17.430316338775665,81.55464382624622,2514.1719147697368,2880.391599064404,226.83273754085943,23.21610385500613,2294.2454173936294,4.653318415845568,66.24237561436058,0.13823208678533716,0.6123112888403968,1179.1284567367559,0.5959627727727798
HYDRO_87,29.158579171803858,85.78893028711053,572.0948147853214,1928.5309180334434,436.3725418328135,34.82487377995057,3800.005542097551,131.14485006262942,95.08533397219735,0.3990404520483041,0.7161738769564306,2715.2639033605365,0.31705808046842104
HYDRO_88,26.48916666930118,72.84398443667018,3301.0615183852556,553.8821209195796,1837.6910534495253,3.7256468174754684,1037.8810391004813,124.09844466535095,73.1030021579005,0.9799144327823803,0.41674906062405315,1682.2119477406104,0.4033656558394822
HYDRO_89,33.72916953471347,96.74389015797232,4119.410644971116,2540.2411988149206,2555.86689836592,26.379548464083257,3549.3876744324325,62.659576233902705,5.678560956235079,0.2258814129335759,0.7572955720711929,1353.9182788357632,0.7048961465778761
HYDRO_90,21.69423282969653,74.71847934011986,1933.0790371624335,1385.8553871286308,182.74062264450188,6.245259484985228,115.53761851358726,18.073062694998406,88.48239480593094,0.6121586589432291,0.22700129933842061,1941.7848957139158,0.44724629896638834
HYDRO_91,11.468233132210749,95.33922144991864,3889.278662080371,2075.8898615001162,2215.7462141728565,2.604286236327212,2100.4755601398906,19.096154532695188,86.33617871309971,0.4329730498397063,0.22127659106618403,2858.6475255062737,0.708340725473977
HYDRO_92,28.684098829466855,86.83975282077868,4824.159436809017,3851.5335527933607,1056.8900055526537,3.320733895137565,3881.5666753619066,184.7215256500605,44.610371916883516,0.07102456764932663,0.16141698768757395,2384.6841217930078,0.7218547347027445
HYDRO_93,30.062766409890024,85.62436705148691,1058.6439726820608,1896.6236117485214,1461.6586912625914,37.703220761171416,1700.2774493144127,138.1665849239416,58.793373527528196,0.4878766059980595,0.37199475978916186,124.83932595269741,0.40704060583668056
HYDRO_94,24.27703872951539,82.86796681947875,2640.4816744139694,3439.3056233254933,2790.1356720444187,6.190789279634709,2823.0481362125433,26.29342014037734,97.61979408101563,0.7021643286483125,0.8470120353890835,1000.2681826661791,0.6343901593930001
HYDRO_95,30.358048218682267,74.68942453981501,1471.332892518649,1159.8921201223789,1029.3159389707441,2.986660034140846,1032.846371801295,71.98791069247237,53.46428420289254,0.5132199758278188,0.8279120621490643,1414.281331428912,0.3694986643081985
HYDRO_96,22.320072294567332,73.11931292815974,3974.629374217505,2853.611743087601,1422.7439551214839,20.267595034288142,3712.5570017195996,118.90411578641769,90.57952192342093,0.8721060637465811,0.3828242079635038,946.9801287662702,0.5548182259518145
HYDRO_97,23.159252052077825,74.39410006303508,2909.0871611117295,3919.524340536302,90.36312354400926,38.13571276544909,270.8727253111105,167.2787693130391,8.76235640211355,0.28893701665758265,0.5891187359802366,2102.0617446872175,0.5185007209021069
HYDRO_98,20.39868953239794,73.40670960218338,3191.182966874004,856.6258530552788,290.71622401427317,12.545968565529286,4264.1877979287465,9.688524813888698,19.509660936513942,0.08624917130396492,0.7208163164749156,2479.67610383843,0.5250267162327342
HYDRO_99,8.737154675578761,90.60794973343585,3999.675090098676,529.1197977951721,812.8451938476129,19.55535517114032,998.999968244124,48.08999316253176,44.35511687241112,0.9365656116580061,0.24120677462802298,2195.3785600798883,0.4669023958107567
HYDRO_100,11.128851382805829,78.15363251583517,2010.0538396791517,2017.5397742141502,132.16411042216947,2.756591432805054,4373.24617822457,178.06004906878061,58.68330242956182,0.378196349528219,0.16814108589474708,2968.0531940506844,0.4010245901435852
HYDRO_101,8.911446384915294,69.6774376203385,4579.6958386148635,824.1891906797853,1912.5572118423404,20.759454621934537,1769.1209140895814,2.8239444865794803,81.71467126034862,0.5764055514536334,0.972095993212311,821.2802054396221,0.580754538106037
HYDRO_102,26.45590192664963,96.10397627408352,2688.4928928683926,3119.3452238668096,1307.8751525647865,26.414975548033883,3616.1910366276884,41.078421455983595,98.8320804567471,0.792003126130196,0.6175573132096185,2625.593537598142,0.5448830908830244
HYDRO_103,17.116323451213475,93.62979066393935,831.8763730349726,3700.920323469956,1667.028348047665,26.11991036509437,1602.9342359530804,191.84581101862022,39.190723899174586,0.3243136638755806,0.9814157218336639,2301.0348821975863,0.4195077356332076
HYDRO_104,22.74855004377638,94.90481621266117,3494.700634935572,2019.0734044806559,565.2091983941722,15.626774455672066,4530.499239460892,123.06696745791206,5.21785579593845,0.7161645381776112,0.3377559871322291,1089.7253788866476,0.47082750340230684
HYDRO_105,34.31942774385669,96.85232685674663,3976.643684669359,1405.4907475440432,922.9994868380176,14.883459949177963,641.919256336688,53.072601960863786,80.21656457788482,0.13541884981782804,0.7030316999741315,2203.703008252621,0.5853522669668539
HYDRO_106,15.229474645317374,73.04296222736514,1617.970301484257,2020.4116165231342,2008.282200815539,5.691439233210307,900.8137484702676,14.331227784773674,60.635881548739405,0.29129374720550527,0.22260363654123771,316.7074894726496,0.6060553672022296
HYDRO_107,19.901104768033264,79.49101854817711,4293.037322143828,3032.0673624750034,2897.6430347096793,17.13912610843581,2470.2203245424234,6.610076748997209,20.255014457386064,0.1447106361365199,0.26120017127391293,2369.0537796099543,0.8591919327747664
HYDRO_108,29.91098301774841,89.98891579541865,4535.409111090544,531.6895655312984,198.72948212651713,5.377765430410445,418.87281080034916,49.704270847748525,49.73543143383131,0.8112305584013578,0.511902121269624,1599.3301547483725,0.4536203511511484
HYDRO_109,14.63514679925705,88.18459792355998,1420.6772125201542,2563.08896319644,2676.633746523035,34.73022156733027,987.9411216617921,176.41567809819318,74.35986943060557,0.22264923522678537,0.3196181255080712,880.4090672642133,0.5357047184729994
HYDRO_110,10.232417385034996,72.4629812838558,4918.431289940349,2646.520897105827,1751.799543868065,43.51606910092018,4719.394247237951,83.76681720520439,77.15597281333005,0.7174035554052103,0.16762156384058446,1969.0530188436196,0.679348434262079
HYDRO_111,16.402792134499272,91.65916062472792,746.5220638413541,2731.9088641357744,1713.56272192909,43.6832760933351,4882.683409127957,144.3463404640326,50.21203199387682,0.9432983972456526,0.262880701989326,1926.651896149655,0.3837626034028105
HYDRO_112,12.675417330366129,74.50877658326316,1049.9775585923253,1347.0772799330703,1525.821678862893,39.063128372517326,1887.5340533588055,183.7387220406116,30.868845747821485,0.527772209068877,0.03574839446586464,632.4112370452011,0.37575756207384436
HYDRO_113,34.96123191793462,74.49071082985607,961.9129542282293,2999.1845318234436,254.71255341734098,27.43485457094324,4617.197244859539,82.2000518589605,97.38738691283011,0.5400291922606877,0.7044236214774866,96.04025736052077,0.3978167506079873
HYDRO_114,31.435491007368093,83.57225826390899,4475.249064538959,819.8702021612174,315.13671262167395,31.838090678730715,2728.675131610424,39.064196836442015,66.50457979017104,0.46103356809781204,0.4921166570858616,1303.6996477705134,0.5333505838524892
HYDRO_115,26.368708938802282,85.19525811040938,3288.748134008561,1197.4461776338028,1822.690416694304,13.549055317938219,1356.0149047100977,103.90646824052698,41.11963317495672,0.32589014339364275,0.09424306640452562,1710.6880486865416,0.5797023684767286
HYDRO_116,33.27235711544381,84.82250002729653,802.9162019502508,3571.145163290687,1055.8277857348971,28.753898487595308,3514.969618192187,181.70865372491104,28.406090808362915,0.4756550309249171,0.1716939931284912,2630.4328087199424,0.4468196463278998
HYDRO_117,31.30649023007432,70.6531182845349,2229.6009209233275,3085.5310275429824,2755.940796404158,21.04858017535461,3297.9200148085374,161.07050841340242,73.24474680885443,0.6028075322667594,0.10253453811264401,2785.0093029645454,0.5825507613379536
